   -0.312578741638382964E-03    0.422075238454885666E-03    0.125567023405262032E+11    0.309978260568838050E+04    0.254766068325301376E+01   -0.526805060749647325E+01   -0.489620136997103383E+01   -0.999337375142915008E+01   -0.235912423803977589E+00   -0.353006390163909423E+01   -0.892579030007226848E+01   -0.775630211965099647E+01   -0.465977548483761250E+01   -0.811209889685401997E+01   -0.849140827811240584E+01   -0.219484043244921967E+01    0.320886438140783685E+04
   -0.326818259106017987E-03    0.312096144729539756E-03    0.125892475376915340E+11    0.334999133347108955E+04   -0.518049497798594771E+00   -0.544741501469863465E+01   -0.405732715510599817E+01   -0.760934905477006041E+01   -0.925118103686454418E+01   -0.392593394932395867E+01   -0.861232364767597502E+01   -0.867100790144371203E+01   -0.691431588162636768E+01   -0.757707776366026753E+01   -0.961140491519419804E+01   -0.215629359277724575E+01    0.320887490694884445E+04
   -0.396559788448670823E-03    0.405601553349538074E-03    0.126316162215759811E+11    0.313774189091614744E+04    0.225398373862955026E-01   -0.575850334330002589E+01   -0.589122210511850231E+01   -0.704002345119891970E+01   -0.436974305389350093E+01   -0.393621086649471152E+01   -0.948320836575046044E+01   -0.996741928922958387E+01   -0.278033337529913638E+01   -0.866658463944153823E+01   -0.206163514582452123E+01   -0.252701468259033035E+01    0.320908375561513276E+04
   -0.279486532194420491E-03    0.397379463030784726E-03    0.125739533356587830E+11    0.309958128363183823E+04   -0.195181541544814152E+00   -0.537693863752587564E+01   -0.440676662467621760E+01   -0.850651383324892052E+01   -0.918411105777806291E+01   -0.362366560098364410E+01   -0.934980637190622943E+01   -0.882129948659005692E+01   -0.941312825095152128E+01   -0.932598358733777566E+01   -0.708997558747948275E+01   -0.243145009977429183E+01    0.320917227384880698E+04
   -0.366306150704929817E-03    0.440929544804136543E-03    0.126082799231667252E+11    0.315611197710945544E+04    0.201008682555405471E+01   -0.574369772352607022E+01   -0.437196310701461144E+01   -0.945991830335065309E+01   -0.403001575662811184E+01   -0.388109477588523255E+01   -0.802033125755756870E+01   -0.939475615868694192E+01   -0.246803602714527148E+01   -0.818892673490075040E+01   -0.679751427875958392E+01   -0.238087262040133929E+01    0.320917505037575984E+04
   -0.374582747470485829E-03    0.387883475886396803E-03    0.126366787519757481E+11    0.330360204428837369E+04   -0.122224868649849761E+01   -0.561484481170697070E+01   -0.512018673517616740E+01   -0.724347769135873421E+01   -0.288503596320120081E+01   -0.409793763729818217E+01   -0.805764421630785677E+01   -0.948322791841953538E+01   -0.664115212846342473E+01   -0.880565318172781630E+01   -0.132906569983757095E+01   -0.253806742180880640E+01    0.320919843681277553E+04
   -0.259982955729694243E-03    0.529119414993789753E-03    0.125167701476937485E+11    0.303038651773972651E+04    0.899598040690278822E+00   -0.513078867118809701E+01   -0.377318972014324672E+01   -0.963981547671898298E+01   -0.191569451270958169E+01   -0.328524642800309241E+01   -0.936687527486976812E+01   -0.874977130253377133E+01   -0.279484527130755023E+01   -0.993690961815341467E+01   -0.634523844474406751E+01   -0.230562325586189143E+01    0.320923085050343661E+04
   -0.264877339524824439E-03    0.447171270820564872E-03    0.125074824750654640E+11    0.331935924535004642E+04    0.221073066976229349E+01   -0.526189554905012358E+01   -0.397541875788218402E+01   -0.785283918795357039E+01   -0.900494755217914999E+01   -0.362132359141091964E+01   -0.896543971463817968E+01   -0.988425773059845802E+01   -0.596627981290336162E+01   -0.869101643259573997E+01   -0.409501606201962787E+01   -0.185294300548562418E+01    0.320934617437586667E+04
   -0.406427652065220507E-03    0.207672702983154869E-03    0.126500857915110321E+11    0.342910853024454127E+04    0.205325473712225204E+01   -0.540475603780398117E+01   -0.436886992181844924E+01   -0.855805373972562400E+01   -0.209093752455269044E+01   -0.411059595510492404E+01   -0.868523435119707266E+01   -0.879662114625123870E+01   -0.245662887342641056E+01   -0.720281679577016387E+01   -0.407462396879073729E+01   -0.249138779254734644E+01    0.320947721020711015E+04
   -0.390509567010477563E-03    0.417040277465089131E-03    0.126089853143552589E+11    0.336708428970609930E+04    0.632055940330804589E+00   -0.527121760819190310E+01   -0.463399731236713208E+01   -0.765977536870919984E+01   -0.100750458789340769E+01   -0.370473250641235552E+01   -0.953052227164152299E+01   -0.916646349475139566E+01   -0.275245228837373723E+01   -0.743294282324563760E+01   -0.452358584499678251E+01   -0.241185093596151034E+01    0.320950368429371110E+04
   -0.319895339110528557E-03    0.402448114684881295E-03    0.125369873621669159E+11    0.305386610738238915E+04    0.256306673767642934E+01   -0.521510697086446751E+01   -0.364157285790015717E+01   -0.894486467847826106E+01   -0.252518028568686237E+01   -0.352172454516660416E+01   -0.977139671110076513E+01   -0.769471667081525190E+01   -0.489005276424062885E+00   -0.715364367360084330E+01   -0.937962883876163644E+01   -0.231799170823008804E+01    0.320952618528917537E+04
   -0.350342528364729262E-03    0.312684224442561463E-03    0.125748265754767723E+11    0.315780694878174381E+04   -0.129644528612113952E+00   -0.555060304792062720E+01   -0.552244394609369849E+01   -0.699101505150813907E+01   -0.813192830503932029E+01   -0.361524335072364611E+01   -0.808356562715812643E+01   -0.860825339522056510E+01   -0.232827098535280719E+01   -0.754881009834366701E+01   -0.283843149104337922E+01   -0.222826116001419638E+01    0.320963609207275567E+04
   -0.269759646931444128E-03    0.529788460493389518E-03    0.125130242337266407E+11    0.314892489957255020E+04    0.815821530609168732E+00   -0.522965677075591096E+01   -0.369760010098171588E+01   -0.735155612877210274E+01   -0.853603508671163169E+01   -0.362852027304688818E+01   -0.896924217714492755E+01   -0.829829405545432408E+01   -0.518904252946991562E+01   -0.838210643135512257E+01   -0.129562977860503459E+01   -0.197708436916992270E+01    0.320971739181176008E+04
   -0.418176136698816142E-03    0.457454926983941797E-03    0.125999525716749611E+11    0.320185238693015299E+04    0.956368291740743004E+00   -0.564204029503751237E+01   -0.413517990983418127E+01   -0.979924360853261689E+01   -0.332817627344611289E+01   -0.393852050320521307E+01   -0.918339846865299947E+01   -0.753476454809060670E+01   -0.310172768303406254E+01   -0.748372126740111820E+01   -0.963297757813574407E+00   -0.227995131837661269E+01    0.320979682545697096E+04
   -0.296955761067879188E-03    0.502823386018477064E-03    0.125355216951612053E+11    0.303597770752875022E+04    0.183741654978244462E+01   -0.506750474813242224E+01   -0.369571995250445973E+01   -0.964198255499167622E+01   -0.597263778485381280E+01   -0.354913893551707815E+01   -0.907382558583691257E+01   -0.768368086850739473E+01   -0.195265471777380029E+01   -0.836234423494906487E+01   -0.840695696594269393E+01   -0.244209940909383860E+01    0.320980720905034605E+04
   -0.422727770811198527E-03    0.469269790897157250E-03    0.126414660283368587E+11    0.318288863113926618E+04   -0.274493346242794090E+00   -0.549016186786684912E+01   -0.472244010458232388E+01   -0.676864171274613380E+01   -0.603436834897775931E+01   -0.402156470150494094E+01   -0.960232627158365126E+01   -0.853024361522655639E+01   -0.157387913481112207E+01   -0.985362460604474322E+01   -0.502090923464660044E+01   -0.271489048445340941E+01    0.320987372326410832E+04
   -0.342464004026422756E-03    0.530879253304058878E-03    0.126006729049584084E+11    0.310941845865478354E+04    0.125211809783863082E+01   -0.562599850041208693E+01   -0.430830964447411091E+01   -0.836692439978654434E+01   -0.167153990373767414E+01   -0.406558040767156381E+01   -0.939584460270159738E+01   -0.888091862767680951E+01   -0.508085711831143350E+01   -0.995581268008762166E+01   -0.579585901688850136E+01   -0.243741309449124177E+01    0.320999676916312183E+04
   -0.319695300979905978E-03    0.395715478845944492E-03    0.125709983921437912E+11    0.310782599887479819E+04    0.185227585372274994E+01   -0.529131214629601843E+01   -0.396698490719456842E+01   -0.861982727423280082E+01   -0.110698547125936386E+01   -0.386812352328125897E+01   -0.888144471798034729E+01   -0.772261373880080004E+01   -0.966450201865691660E+01   -0.771243801451631050E+01   -0.637761093824312830E+01   -0.250455975304522305E+01    0.321002893520172438E+04
   -0.216839099352759772E-03    0.550094914370029666E-03    0.124682022144004440E+11    0.299715531486999907E+04    0.170309975172489381E+01   -0.496926961978442971E+01   -0.421499827494636925E+01   -0.835977827242909655E+01   -0.466177584963177605E+01   -0.343321344259497607E+01   -0.810786947770052713E+01   -0.792487528877219738E+01   -0.485401894469441153E+01   -0.728129062307988217E+01   -0.347223306122264930E+01   -0.191190047508218619E+01    0.321004024013612616E+04
   -0.407530469364764092E-03    0.406657792216885998E-03    0.126250749622094231E+11    0.330906683771712869E+04    0.207741983004131292E+01   -0.547085345694103076E+01   -0.475379301211849015E+01   -0.848910558242104862E+01   -0.380590761025148083E+01   -0.373060847089582204E+01   -0.848552687211681267E+01   -0.894760633638138358E+01   -0.201433096287814006E+01   -0.737784728320547689E+01   -0.966280594395644954E+00   -0.251311936442937878E+01    0.321008175062975442E+04
   -0.165941310934048869E-03    0.765424574642349989E-03    0.116961212765325203E+11    0.386781095417920505E+04   -0.343799792826315098E+01   -0.364425553735977736E+01   -0.259836691735042002E+01   -0.708012519604720225E+01   -0.306589477693089663E+01   -0.212044140641087075E+01   -0.790579076913032264E+01   -0.583067255794155237E+01   -0.883382502490844601E+01   -0.516311252944050381E+01   -0.479287131658760401E+01   -0.563037836350956855E+01    0.321013994204649271E+04
   -0.295685412935598759E-03    0.427190138506980009E-03    0.125105988915216694E+11    0.318110027097724742E+04   -0.592998141640462606E+00   -0.544797726851667008E+01   -0.440667460449795456E+01   -0.795816878821597129E+01   -0.751818680272465034E+01   -0.374840972424497387E+01   -0.986191844847692778E+01   -0.964471332602798626E+01   -0.653595011815634397E+01   -0.811806844019408835E+01   -0.467652550408210743E-01   -0.185970565980724523E+01    0.321016039904237914E+04
   -0.297611951628688645E-03    0.418560239427076151E-03    0.125818720407635994E+11    0.332432662854101545E+04    0.230981144280538508E+01   -0.518123005134544101E+01   -0.416400276863905905E+01   -0.798891694523589102E+01   -0.565756321546297336E+01   -0.402723651206492139E+01   -0.828484287487794191E+01   -0.867816540452291463E+01   -0.123048393550208068E+01   -0.944742180668745490E+01   -0.692542311805196764E+01   -0.226054695477472833E+01    0.321018809466166613E+04
   -0.358379016937709839E-03    0.306072163034380599E-03    0.125960068754240875E+11    0.313808857190190338E+04    0.931273439581854490E-01   -0.537077100793437179E+01   -0.483274690531650108E+01   -0.892040000184777249E+01   -0.622578700323897483E+01   -0.373481848330021293E+01   -0.994401793947563384E+01   -0.912887386392704236E+01   -0.947009480042758511E+01   -0.817410140590400935E+01   -0.735355036009516461E+01   -0.236884117765804003E+01    0.321026085564288678E+04
   -0.527317749653989296E-03    0.222884925288656258E-03    0.127489553329589119E+11    0.345849285839224467E+04    0.168193796529565098E+01   -0.560910605724547029E+01   -0.498389856025696965E+01   -0.790798318513227105E+01   -0.564976309711369140E-01   -0.415124566891302482E+01   -0.944741545224324497E+01   -0.833173943989019250E+01   -0.417662296078353279E+01   -0.984520867720269521E+01   -0.154960092142637151E+01   -0.298455862275674910E+01    0.321027091417197289E+04
   -0.223894830993581978E-03    0.466847469609060458E-03    0.124835870871659851E+11    0.311246713124485768E+04    0.182240427929295912E+01   -0.508370949275581197E+01   -0.409393474335591634E+01   -0.798334164077510522E+01   -0.777994130211543755E+01   -0.380805436010133480E+01   -0.876358985591177309E+01   -0.929843236342817825E+01   -0.262406168337984891E+01   -0.994426689279260501E+01   -0.347986106188288069E+01   -0.190406354122441712E+01    0.321027771199035033E+04
   -0.300893908910663307E-03    0.446665212439754543E-03    0.126025613669761238E+11    0.328760746409169678E+04   -0.596165237990654795E+00   -0.529111215045263172E+01   -0.465847182826248041E+01   -0.820684978463759229E+01   -0.716929424376827384E+00   -0.375204456308343914E+01   -0.863058564510407500E+01   -0.890070208115350070E+01   -0.862347414799948453E+01   -0.983907550505837492E+01   -0.945776654003995532E+01   -0.243982582167798423E+01    0.321028848457872800E+04
   -0.372672786511507180E-03    0.469485906469752079E-03    0.125827478692382698E+11    0.302280403783133806E+04   -0.683744777397182091E+00   -0.548365649934228472E+01   -0.540412331582664063E+01   -0.673174824725312337E+01   -0.926367072269279390E+00   -0.373523167898874764E+01   -0.994565615923472990E+01   -0.934964370780665455E+01   -0.453752217027620031E+01   -0.946104390906325499E+01   -0.726391560011897752E+00   -0.244679671066027637E+01    0.321039357349945658E+04
   -0.358159867661775907E-03    0.410964347640293496E-03    0.125915956907938633E+11    0.336976073773051303E+04    0.285689953044808753E+01   -0.522196013333567066E+01   -0.414957628343771923E+01   -0.993173401763683117E+01   -0.388608630020221923E+01   -0.395215490333622999E+01   -0.855383067763838056E+01   -0.900434051309848016E+01   -0.927929861740769901E+01   -0.683092050907150394E+01   -0.671566586003408794E+01   -0.230224894138167713E+01    0.321042650933127652E+04
   -0.401193859361598151E-03    0.394640719287815862E-03    0.126031516585490894E+11    0.323801929621774389E+04    0.141447185925832031E+01   -0.574455087807862519E+01   -0.417163824632247326E+01   -0.800085857202409123E+01   -0.647624244304590224E+01   -0.407669304797762067E+01   -0.987296363013333078E+01   -0.909471946701079403E+01   -0.793908581356428300E+01   -0.932725016813414598E+01   -0.574001407885332959E+01   -0.221178078280660806E+01    0.321043928016019572E+04
   -0.280142842314562109E-03    0.403438284047827030E-03    0.125034011358374405E+11    0.322799526886968670E+04   -0.211091760126073780E+00   -0.515272837667056471E+01   -0.412962658761975021E+01   -0.942369799543525133E+01   -0.851382496359706487E+01   -0.328534269062490036E+01   -0.837259487682716674E+01   -0.820734665563858634E+01   -0.638198733058924628E+01   -0.712045247205186982E+01   -0.663235211858477669E+01   -0.191354249486321493E+01    0.321045391197834897E+04
   -0.422699864058902132E-03    0.191586244347294234E-03    0.126422833857098198E+11    0.326829807369522041E+04    0.104800143879847241E+01   -0.565125948346157170E+01   -0.489251767572192620E+01   -0.991198991345196312E+01   -0.793743369947202027E+01   -0.398169526459540979E+01   -0.840604895435204291E+01   -0.836369082885619797E+01   -0.246933606916961779E+01   -0.756732606936181718E+01   -0.111206200737644600E+01   -0.243003198015239796E+01    0.321049078055885002E+04
   -0.265560588468240688E-03    0.310448705370949211E-03    0.125049413100581589E+11    0.309266141646814549E+04    0.280523047232830969E+01   -0.520619925639965775E+01   -0.430694025860241148E+01   -0.934998982159946124E+01   -0.120918730216254211E+01   -0.342250628299845072E+01   -0.914152319855551454E+01   -0.766673541119582858E+01   -0.830685703450979496E+01   -0.867152438761720568E+01   -0.416191707924722465E+01   -0.190934403007283038E+01    0.321051260187952903E+04
   -0.313883027031399949E-03    0.542817544966282513E-03    0.125404361125028267E+11    0.296365509710661081E+04    0.898053616026336599E+00   -0.539839688100707615E+01   -0.425153836477847058E+01   -0.982584364310313774E+01   -0.603336041993734629E+01   -0.360203480448094382E+01   -0.987023130787362923E+01   -0.952844061975643797E+01   -0.105767106324349669E+01   -0.697662378328383070E+01   -0.459119975951387982E+01   -0.217811457233813854E+01    0.321052316957280345E+04
   -0.428825576228239794E-03    0.352475471054962712E-03    0.126450675324318657E+11    0.316576725369991618E+04    0.285904146179246510E+01   -0.578559023664985173E+01   -0.426476811224045349E+01   -0.916642813253163879E+01   -0.341741598009655956E+01   -0.403202045481821791E+01   -0.830851031821821806E+01   -0.843967344646614670E+01   -0.632942242271557376E+00   -0.780819128615079538E+01   -0.913034191972164244E+01   -0.256950652245790589E+01    0.321059233943700519E+04
   -0.516588105129532800E-03    0.197916792311481418E-03    0.127178149615542183E+11    0.335626820473576527E+04    0.288257857672963524E+01   -0.575487558260730925E+01   -0.549615187737166622E+01   -0.737185318671797241E+01   -0.924196435580105202E+01   -0.424526089933611317E+01   -0.884055830803164611E+01   -0.820810281153407040E+01   -0.261083945298485887E+01   -0.827162082693607381E+01   -0.538757304740163612E+01   -0.276310999437347604E+01    0.321059691735033130E+04
   -0.287345439615676050E-03    0.465544800278030069E-03    0.125187721198658123E+11    0.304846116540370394E+04    0.898967786791141421E+00   -0.535253970526817824E+01   -0.404156066338230868E+01   -0.753761301980280862E+01   -0.608887792337424383E+01   -0.368247409395142711E+01   -0.775494315269278900E+01   -0.822029698785860674E+01   -0.766487094971765792E+01   -0.820529969993642361E+01   -0.640134886132260394E+01   -0.207661209067662789E+01    0.321061732969830382E+04
   -0.241297671028516190E-03    0.241266402446648235E-03    0.124267116399807568E+11    0.327306701460697877E+04    0.976082631669065393E+00   -0.494791963224134523E+01   -0.390888297173128940E+01   -0.669407185990642883E+01   -0.815328753484864777E+00   -0.343803453990692276E+01   -0.947022408882809152E+01   -0.681056318281396322E+01   -0.182774114996190917E+01   -0.739906244533565349E+01   -0.582534040309995493E+01   -0.161983898739605614E+01    0.321072361105882464E+04
   -0.406514651118404383E-03    0.334007394496130955E-03    0.126310383228965225E+11    0.333493907231432740E+04    0.185285886102037800E+01   -0.545376886789698823E+01   -0.423930758342338709E+01   -0.962220772470015362E+01   -0.444090604200210848E+00   -0.400677281806304819E+01   -0.797587085107082139E+01   -0.859232396417659139E+01   -0.833983358873590319E+01   -0.995807373079633784E+01   -0.688004078490445181E+01   -0.250552079418550377E+01    0.321072365656155534E+04
   -0.177746740408797534E-03    0.465146203050778714E-03    0.124904010139787827E+11    0.312645047769085022E+04   -0.143772022712547631E+00   -0.494093158950686195E+01   -0.399467147402707834E+01   -0.798240512015689418E+01   -0.205050890252499673E+01   -0.346516457943720457E+01   -0.939417650542367788E+01   -0.894107500221245033E+01   -0.274246376444880813E+01   -0.850224063121861207E+01   -0.302592694975702514E+01   -0.209241839808871966E+01    0.321072448482368736E+04
   -0.291564744588731291E-03    0.298691616956554221E-03    0.125190634445756187E+11    0.329248530284447043E+04    0.987045121344932497E+00   -0.519812902130330823E+01   -0.550278673319479950E+01   -0.662673494847225797E+01   -0.176368483636207074E+01   -0.354246658762886213E+01   -0.978410854302664212E+01   -0.708388942806907362E+01   -0.411534571327710541E+01   -0.845247444971959183E+01   -0.168141579234500682E+00   -0.195769817728909246E+01    0.321074897199826182E+04
   -0.359986277569044754E-03    0.491293069502501479E-03    0.125864874253822746E+11    0.307625228068752494E+04    0.144993840252113770E+01   -0.556110129194941205E+01   -0.449950630749109415E+01   -0.830635516855246792E+01   -0.889013100287630920E+01   -0.398121353801614397E+01   -0.843119078359076113E+01   -0.838546044696128767E+01   -0.197833355698679902E+01   -0.915664741222107992E+01   -0.608902804040751189E+01   -0.231235038263900528E+01    0.321077668955640092E+04
   -0.340735843859124501E-03    0.416572383973784878E-03    0.126032860619862900E+11    0.319215914254796553E+04    0.630647220064059155E+00   -0.534502547436716657E+01   -0.515980701973266065E+01   -0.659561784463454526E+01   -0.107068860472591254E+01   -0.406694045808629134E+01   -0.820507828450094756E+01   -0.910742956453353969E+01   -0.170118352104092629E+01   -0.896708173178809531E+01   -0.931060583065713310E+01   -0.246655251857997548E+01    0.321084127477761876E+04
   -0.469899250899292846E-03    0.350290471138644003E-03    0.126520062715379753E+11    0.316766183491513129E+04    0.152466707894330611E+01   -0.554530268735126430E+01   -0.454457588110713040E+01   -0.730231304396591785E+01   -0.220871142555858491E+01   -0.397522303215823136E+01   -0.873133893545022310E+01   -0.916694497874166103E+01   -0.798332272179273250E+01   -0.826652153405176904E+01   -0.282170136294600482E+01   -0.271921488933539202E+01    0.321084726870487657E+04
   -0.338641845569692917E-03    0.526243651301431430E-03    0.125861027084302177E+11    0.309152843936125555E+04    0.131246691715784536E+01   -0.541719952519809933E+01   -0.431610295165279911E+01   -0.913172076570393898E+01   -0.144545805234201197E+01   -0.380323918129529126E+01   -0.796497569216781187E+01   -0.982907441363285095E+01   -0.233005687179982601E+01   -0.794847741091602700E+01   -0.833420263424645391E+01   -0.248173712346858721E+01    0.321088082179894218E+04
   -0.455200306254042748E-03    0.257140981136988163E-03    0.126751266988316593E+11    0.325171805648363534E+04    0.662099606117386941E+00   -0.569831480440011440E+01   -0.475149162434948646E+01   -0.892466804167459493E+01   -0.699899304216602758E+01   -0.412345829748678483E+01   -0.850827133936479640E+01   -0.956456439995893071E+01   -0.964541937591853404E+01   -0.753614231197831952E+01   -0.190957240831349750E+01   -0.273049226378245713E+01    0.321088364811686506E+04
   -0.378239720232442312E-03    0.421289238891491263E-03    0.125762110335553188E+11    0.313648086311131692E+04    0.186376353215652557E+01   -0.522529273343328526E+01   -0.503770723540050902E+01   -0.704399673022929917E+01   -0.578939821564477519E+01   -0.351560007905231764E+01   -0.870153279601697704E+01   -0.961527155019470570E+01   -0.507501785414251749E+01   -0.689719597999324563E+01   -0.553438208126412601E+01   -0.241717525466696426E+01    0.321089122092689695E+04
   -0.462189904058754402E-03    0.361061980938704591E-03    0.126511876628979683E+11    0.335801549826977089E+04    0.123360730512060179E+01   -0.540773131479686420E+01   -0.446562711755028019E+01   -0.940992229142498537E+01   -0.139423505080881505E+01   -0.407016888205923877E+01   -0.878283424179715944E+01   -0.887101657196194004E+01   -0.389595005670466588E+01   -0.733184822025649474E+01   -0.147020252176229249E+01   -0.260053889048439224E+01    0.321092093666672008E+04
   -0.242619482177320006E-03    0.439044577324524538E-03    0.125275580484938927E+11    0.328884936584818115E+04   -0.914088978488972970E+00   -0.523004701141183048E+01   -0.468392488631687876E+01   -0.761977651282558277E+01   -0.812474605819715023E+01   -0.362232951066178277E+01   -0.976778972253118383E+01   -0.982976560200302352E+01   -0.519104679506613564E+01   -0.825324696291288440E+01   -0.757108096554138932E+01   -0.199950304894322706E+01    0.321094689389367113E+04
   -0.380180193591129058E-03    0.335957794041093086E-03    0.125907003989825134E+11    0.314149743603805837E+04    0.223419469407105176E+01   -0.538002696473021480E+01   -0.425717611765647508E+01   -0.976710115273603563E+01   -0.116377658139726492E+01   -0.392786157658341217E+01   -0.816711358862794867E+01   -0.843522304001284162E+01   -0.239226892604332164E+00   -0.751657018195559345E+01   -0.445231857507208595E+01   -0.249916762846485518E+01    0.321098055351776520E+04
   -0.333185720560549435E-03    0.527764342077487007E-03    0.125531094926069088E+11    0.307226633176699852E+04    0.647962011361238766E+00   -0.555377431177667091E+01   -0.482690926127716669E+01   -0.692069374386585512E+01   -0.482667894585222435E+01   -0.366745708778194945E+01   -0.898068450396779561E+01   -0.865786311306382395E+01   -0.335400742060940260E+01   -0.798853282492616845E+01   -0.589852990773048269E+01   -0.218330513746590604E+01    0.321099102636201496E+04
   -0.526013975813583454E-03    0.242779808779677387E-03    0.127229608459893303E+11    0.335203318727653050E+04    0.191284010982298547E+01   -0.589554728467779920E+01   -0.455541048243226054E+01   -0.881454027611811419E+01   -0.757723926832279382E+01   -0.425474183170658637E+01   -0.976901311876430789E+01   -0.815363690628737992E+01   -0.529043195599138194E+01   -0.882495956209849908E+01   -0.790058228254916095E+01   -0.275701830831877892E+01    0.321099268966710861E+04
   -0.366118582546392656E-03    0.468946869861526809E-03    0.125654489748157616E+11    0.303746284703345736E+04    0.147786890527584447E+01   -0.555907036412196121E+01   -0.440164750742679889E+01   -0.913537830731849354E+01   -0.528601885404664973E+01   -0.366597476973682834E+01   -0.967614324230900635E+01   -0.716742518614029311E+01   -0.339419666275376120E+01   -0.832461532075262056E+01   -0.446039756579613744E+01   -0.230175649434165486E+01    0.321099678714963056E+04
   -0.226962287816136633E-03    0.426488337660343953E-03    0.124898764273242149E+11    0.308480963624249171E+04   -0.131218147699271448E+01   -0.496900856452348094E+01   -0.404823334734992013E+01   -0.789832387512750422E+01   -0.297040027500982351E+01   -0.337159392256751111E+01   -0.870384197909259427E+01   -0.861099602087522698E+01   -0.898876761305201377E+01   -0.906930621543162019E+01   -0.662999010459130123E+01   -0.196168211545055549E+01    0.321108045125651370E+04
